ZONE_FID,ZONE_NAME,DATE,SCENE_ID,LANDSAT,PATH,ROW,YEAR,MONTH,DAY,DOY,PIXEL_COUNT,PIXEL_TOTAL,FMASK_COUNT,FMASK_TOTAL,LOW_ETG_COUNT,CLOUD_SCORE,NDVI_TOA,NDWI_TOA,ALBEDO_SUR,TS,EVI_SUR,ETSTAR_MEAN,ETG_MEAN,ETG_LPI,ETG_UPI,ETG_LCI,ETG_UCI,WY_ETO,WY_PPT
2,Field 2,1990-05-30,LT05_041XXX_19900530,LT05,41,32,1990,5,30,150,553,553,553,553,51,87.4159164429,0.0962688103318,-0.0537279769778,0.376311659813,269.286773682,0.121637158096,0.133106663823,143.894561768,73.1106338501,239.8306427,127.009941101,162.274261475,1292.8190918,211.772109985
2,Field 2,1990-06-15,LT05_041XXX_19900615,LT05,41,32,1990,6,15,166,553,553,553,553,464,98.3417739868,0.0454377569258,-0.242016389966,0.388029515743,253.691650391,0.0566314049065,0.00516411336139,5.58264923096,0.013547513634,59.3271446228,2.89498472214,9.66217899323,1292.8190918,211.772109985
2,Field 2,1990-08-18,LT05_041XXX_19900818,LT05,41,32,1990,8,18,230,553,553,553,553,553,100.0,0.019427023828,-0.487504839897,0.580432593822,229.720550537,0.010820354335,0.0,0.0,0.0,0.0,0.0,0.0,1292.8190918,211.772109985
2,Field 2,1990-09-03,LT05_041XXX_19900903,LT05,41,32,1990,9,3,246,553,553,0,553,0,5.75226020813,0.482173860073,0.286030739546,0.221518665552,304.381408691,0.429019242525,0.752764940262,813.774230957,714.690917969,912.903991699,786.826782227,840.768066406,1292.8190918,211.772109985
2,Field 2,1991-06-02,LT05_041XXX_19910602,LT05,41,32,1991,6,2,153,553,553,0,553,0,6.86799287796,0.253442645073,0.246718034148,0.191307038069,303.554107666,0.193647071719,0.305797278881,338.970733643,239.1771698,438.785736084,318.382415771,359.580474854,1272.18273926,163.700912476
2,Field 2,1991-06-18,LT05_041XXX_19910618,LT05,41,32,1991,6,18,169,553,553,553,553,357,100.0,0.0635096207261,-0.220518365502,0.429734766483,232.903335571,0.0695482045412,0.0190406180918,21.106180191,1.04424440861,98.6616287231,14.3759841919,30.3411636353,1272.18273926,163.700912476
2,Field 2,1991-07-04,LT05_041XXX_19910704,LT05,41,32,1991,7,4,185,553,553,0,553,0,0.0,0.395235270262,0.260923326015,0.199438840151,309.778106689,0.322138667107,0.572524189949,634.632629395,534.403259277,734.897766113,611.209228516,658.091796875,1272.18273926,163.700912476
2,Field 2,1991-07-20,LT05_041XXX_19910720,LT05,41,32,1991,7,20,201,553,553,0,553,0,0.717902362347,0.457347035408,0.25110322237,0.211761772633,307.71673584,0.405093073845,0.715928316116,793.593505859,692.38684082,894.845092773,767.060180664,820.17175293,1272.18273926,163.700912476
2,Field 2,1991-08-05,LT05_041XXX_19910805,LT05,41,32,1991,8,5,217,553,553,0,553,0,3.67992758751,0.453247487545,0.23176856339,0.189663186669,304.136901855,0.375151515007,0.666213035583,738.485107422,637.680541992,839.331176758,713.165100098,763.846618652,1272.18273926,163.700912476
2,Field 2,1991-08-21,LT05_041XXX_19910821,LT05,41,32,1991,8,21,233,553,553,0,553,0,2.33996391296,0.411552369595,0.236221700907,0.191331163049,306.256469727,0.333460181952,0.59286481142,657.179870605,556.835693359,757.561035156,633.366149902,681.030578613,1272.18273926,163.700912476
2,Field 2,1991-09-22,LT05_041XXX_19910922,LT05,41,32,1991,9,22,265,553,553,0,553,0,6.81916809082,0.49027505517,0.292669922113,0.185844913125,296.496246338,0.383983850479,0.680087566376,753.864685059,652.922424316,854.84954834,728.151672363,779.620300293,1272.18273926,163.700912476
2,Field 2,1992-05-03,LT05_041XXX_19920503,LT05,41,32,1992,5,3,124,553,553,0,553,0,19.6166362762,0.131674617529,0.212605506182,0.192644357681,299.388214111,0.0995714813471,0.0776057988405,96.602180481,9.86298942566,209.213409424,74.1714096069,119.045349121,1381.03051758,136.249954224
2,Field 2,1992-05-19,LT05_041XXX_19920519,LT05,41,32,1992,5,19,140,553,553,0,553,0,23.3200721741,0.118790708482,0.144444987178,0.258105307817,302.125213623,0.108689419925,0.10091535002,125.617462158,27.0326919556,238.145629883,103.179428101,148.069015503,1381.03051758,136.249954224
2,Field 2,1992-06-04,LT05_041XXX_19920604,LT05,41,32,1992,6,4,156,553,553,553,553,7,79.9584121704,0.0842426270247,0.063987441361,0.30733063817,272.762115479,0.106255091727,0.0949324145913,118.170021057,19.0090618134,230.637313843,96.1007156372,140.53225708,1381.03051758,136.249954224
2,Field 2,1992-06-20,LT05_041XXX_19920620,LT05,41,32,1992,6,20,172,553,553,0,553,0,0.0,0.329468548298,0.201472461224,0.239941075444,310.789276123,0.309176981449,0.543329060078,676.325439453,563.783325195,788.930236816,650.228820801,702.460571289,1381.03051758,136.249954224
2,Field 2,1992-07-06,LT05_041XXX_19920706,LT05,41,32,1992,7,6,188,553,553,6,553,0,0.471971064806,0.30690574646,0.162331432104,0.212872698903,308.340942383,0.266057610512,0.460979133844,573.817871094,461.617980957,686.058776855,549.146850586,598.521972656,1381.03051758,136.249954224
2,Field 2,1992-07-22,LT05_041XXX_19920722,LT05,41,32,1992,7,22,204,553,553,0,553,0,0.0,0.262792497873,0.20490577817,0.234026968479,315.496368408,0.229815036058,0.38599050045,480.473480225,368.410369873,592.565185547,456.71270752,504.262878418,1381.03051758,136.249954224
2,Field 2,1992-08-07,LT05_041XXX_19920807,LT05,41,32,1992,8,7,220,553,553,0,553,0,0.0,0.211482658982,0.222971588373,0.239134982228,316.798675537,0.178686827421,0.271804958582,338.337524414,226.341995239,450.446655273,315.441833496,361.255493164,1381.03051758,136.249954224
2,Field 2,1992-08-23,LT05_041XXX_19920823,LT05,41,32,1992,8,23,236,553,553,0,553,0,12.6365280151,0.179194822907,0.215420678258,0.235878169537,303.334869385,0.150550350547,0.205214500427,255.447006226,143.358215332,367.667541504,232.840118408,278.072662354,1381.03051758,136.249954224
2,Field 2,1992-09-08,LT05_041XXX_19920908,LT05,41,32,1992,9,8,252,553,553,0,553,0,7.04159116745,0.181462243199,0.237958341837,0.236048147082,303.991516113,0.145284175873,0.192265108228,239.327865601,127.35269928,351.582458496,216.750778198,261.923034668,1381.03051758,136.249954224
2,Field 2,1992-09-24,LT05_041XXX_19920924,LT05,41,32,1992,9,24,268,553,553,0,553,0,13.8372516632,0.152944773436,0.243505626917,0.243188947439,303.111450195,0.12339412421,0.138315334916,172.172241211,60.3768348694,284.571655273,149.712936401,194.646911621,1381.03051758,136.249954224
2,Field 2,1993-05-22,LT05_041XXX_19930522,LT05,41,32,1993,5,22,142,553,553,487,553,0,31.0235080719,0.245118573308,0.143372416496,0.237234771252,298.678924561,0.236427083611,0.397046357393,392.524139404,304.243469238,481.626098633,373.442108154,411.65435791,1231.76428223,243.153900146
2,Field 2,1993-06-23,LT05_041XXX_19930623,LT05,41,32,1993,6,23,174,553,553,0,553,0,0.0,0.344396173954,0.262822151184,0.211092308164,310.786071777,0.294917464256,0.51984590292,513.925109863,424.699371338,603.179931641,493.722045898,534.157287598,1231.76428223,243.153900146
2,Field 2,1993-07-09,LT05_041XXX_19930709,LT05,41,32,1993,7,9,190,553,553,0,553,0,0.0,0.282480984926,0.262539803982,0.219030767679,319.255096436,0.238965719938,0.406103014946,401.477661133,312.473022461,490.50592041,382.470916748,420.507995605,1231.76428223,243.153900146
2,Field 2,1993-07-25,LT05_041XXX_19930725,LT05,41,32,1993,7,25,206,553,553,0,553,0,0.0,0.267979502678,0.258636713028,0.21512787044,312.548187256,0.222811698914,0.371346741915,367.117248535,278.135101318,456.121398926,348.379943848,385.876586914,1231.76428223,243.153900146
2,Field 2,1993-08-26,LT05_041XXX_19930826,LT05,41,32,1993,8,26,238,553,553,0,553,0,0.0,0.238492459059,0.28500854969,0.210089400411,311.744415283,0.183632001281,0.283631712198,280.401275635,191.400054932,369.420623779,262.181945801,298.63873291,1231.76428223,243.153900146
2,Field 2,1993-09-27,LT05_041XXX_19930927,LT05,41,32,1993,9,27,270,553,553,0,553,0,0.0,0.22701202333,0.308977127075,0.191231384873,305.654388428,0.162675067782,0.234597086906,231.925125122,142.86807251,320.99822998,213.899002075,249.967315674,1231.76428223,243.153900146
2,Field 2,1994-05-25,LT05_041XXX_19940525,LT05,41,32,1994,5,25,145,553,553,0,553,0,0.0,0.195376247168,0.274478673935,0.197287902236,315.674743652,0.15606752038,0.216688096523,260.769287109,152.396850586,369.282531738,238.782196045,282.775177002,1385.85168457,182.420166016
2,Field 2,1994-06-26,LT05_041XXX_19940626,LT05,41,32,1994,6,26,177,553,553,0,553,0,0.0,0.142109796405,0.275386124849,0.22116343677,322.33404541,0.117338016629,0.122945584357,147.956604004,42.2500648499,256.672729492,126.253417969,169.673904419,1385.85168457,182.420166016
2,Field 2,1994-07-12,LT05_041XXX_19940712,LT05,41,32,1994,7,12,193,553,553,0,553,0,0.0,0.125560298562,0.266824424267,0.223054006696,324.399841309,0.103542760015,0.0879384428263,105.827896118,11.5991640091,214.658721924,84.1478652954,127.520385742,1385.85168457,182.420166016
2,Field 2,1994-07-28,LT05_041XXX_19940728,LT05,41,32,1994,7,28,209,553,553,532,553,2,15.0452079773,0.11106493324,0.207779154181,0.275128960609,306.391021729,0.112351387739,0.110467657447,132.940261841,29.9428443909,241.684585571,111.444107056,154.631607056,1385.85168457,182.420166016
2,Field 2,1994-08-13,LT05_041XXX_19940813,LT05,41,32,1994,8,13,225,553,553,0,553,0,0.0,0.115106880665,0.277595669031,0.215067774057,320.095489502,0.0960361361504,0.0685174539685,82.4560699463,5.09132432938,191.359054565,60.797039032,104.153007507,1385.85168457,182.420166016
2,Field 2,1994-08-29,LT05_041XXX_19940829,LT05,41,32,1994,8,29,241,553,553,0,553,0,0.0,0.121430024505,0.292194604874,0.218138501048,318.512939453,0.095807865262,0.0679865255952,81.8171310425,3.80314993858,190.720748901,60.1491394043,103.511329651,1385.85168457,182.420166016
2,Field 2,1994-09-14,LT05_041XXX_19940914,LT05,41,32,1994,9,14,257,553,553,0,553,0,24.0361671448,0.127413272858,0.29650837183,0.195420652628,299.028289795,0.0973407551646,0.0719651132822,86.6050872803,4.24712896347,195.493637085,64.9381408691,108.29776001,1385.85168457,182.420166016
2,Field 2,1995-05-28,LT05_041XXX_19950528,LT05,41,32,1995,5,28,148,553,553,553,553,14,97.7142868042,0.111868061125,0.0422807820141,0.448836535215,267.991699219,0.181278824806,0.275404781103,257.34072876,176.714553833,341.04989624,240.454544067,274.35635376,1242.58032227,308.171295166
2,Field 2,1995-06-13,LT05_041XXX_19950613,LT05,41,32,1995,6,13,164,553,553,553,553,0,33.6365280151,0.315484791994,0.0300508029759,0.205088198185,273.370513916,0.318464279175,0.56579220295,528.681335449,444.220428467,613.17199707,509.038146973,548.354309082,1242.58032227,308.171295166
2,Field 2,1995-06-29,LT05_041XXX_19950629,LT05,41,32,1995,6,29,180,553,553,0,553,0,0.00361663661897,0.759091377258,0.276132255793,0.214274778962,298.838623047,0.76171785593,1.0682425499,998.175537109,903.938476562,1092.48376465,954.643554688,1041.77868652,1242.58032227,308.171295166
2,Field 2,1995-07-15,LT05_041XXX_19950715,LT05,41,32,1995,7,15,196,553,553,0,553,0,0.177215188742,0.724122345448,0.328973859549,0.22306522727,302.960754395,0.72789567709,1.03155910969,963.898132324,870.440734863,1057.42346191,922.250976562,1005.61328125,1242.58032227,308.171295166
2,Field 2,1995-07-31,LT05_041XXX_19950731,LT05,41,32,1995,7,31,212,553,553,0,553,0,1.95660030842,0.599435687065,0.250945240259,0.192159101367,299.785858154,0.527523219585,0.876328468323,818.849243164,731.275939941,906.471862793,790.694152832,847.053649902,1242.58032227,308.171295166
2,Field 2,1995-08-16,LT05_041XXX_19950816,LT05,41,32,1995,8,16,228,553,553,0,553,0,0.0180831830949,0.771709442139,0.305905669928,0.210649058223,297.980529785,0.760387420654,1.06896781921,998.853149414,904.690917969,1093.08642578,955.476501465,1042.30090332,1242.58032227,308.171295166
2,Field 2,1995-09-01,LT05_041XXX_19950901,LT05,41,32,1995,9,1,244,553,553,0,553,0,0.00361663661897,0.793892264366,0.314508229494,0.210901275277,299.551116943,0.779737770557,1.07773792744,1007.0480957,912.190856934,1101.97814941,962.135498047,1052.03356934,1242.58032227,308.171295166
2,Field 2,1995-09-17,LT05_041XXX_19950917,LT05,41,32,1995,9,17,260,553,553,553,553,5,0.0144665464759,0.239921525121,-0.387457162142,0.10559567064,274.736785889,0.172471880913,0.256964713335,240.110137939,157.653182983,324.205841064,223.157241821,257.206604004,1242.58032227,308.171295166
2,Field 2,1996-05-14,LT05_041XXX_19960514,LT05,41,32,1996,5,14,135,553,553,553,553,323,100.0,0.0563667230308,-0.122846655548,0.507524490356,243.445861816,0.0804704353213,0.0463051833212,53.9056510925,23.4854183197,135.610931396,46.0254135132,63.8971252441,1383.23999023,219.101379395
2,Field 2,1996-05-30,LT05_041XXX_19960530,LT05,41,32,1996,5,30,151,553,553,388,553,0,8.88788414001,0.65162050724,0.133152797818,0.208184495568,293.175567627,0.694663643837,1.01048636436,1176.34619141,1061.24621582,1291.52697754,1127.46569824,1225.30749512,1383.23999023,219.101379395
2,Field 2,1996-06-15,LT05_041XXX_19960615,LT05,41,32,1996,6,15,167,553,553,0,553,0,0.0,0.386424183846,0.409314006567,0.147156879306,312.853149414,0.267220467329,0.465866148472,542.332763672,437.452850342,647.243774414,519.348449707,565.348144531,1383.23999023,219.101379395
2,Field 2,1996-07-01,LT05_041XXX_19960701,LT05,41,32,1996,7,1,183,553,553,0,553,0,0.0,0.73365855217,0.327355474234,0.192191809416,305.202880859,0.684651434422,1.02534103394,1193.63903809,1079.47924805,1307.87854004,1146.65368652,1240.70422363,1383.23999023,219.101379395
2,Field 2,1996-07-17,LT05_041XXX_19960717,LT05,41,32,1996,7,17,199,553,553,0,553,0,0.0,0.777510344982,0.400143772364,0.211394622922,303.899139404,0.786277532578,1.07169139385,1247.59729004,1128.89758301,1366.3885498,1190.57543945,1304.71069336,1383.23999023,219.101379395
2,Field 2,1996-08-02,LT05_041XXX_19960802,LT05,41,32,1996,8,2,215,553,553,0,553,0,0.0,0.758922100067,0.380354613066,0.199538514018,305.486206055,0.731177508831,1.04618358612,1217.90270996,1101.76245117,1334.2355957,1166.30480957,1269.58569336,1383.23999023,219.101379395
2,Field 2,1996-08-18,LT05_041XXX_19960818,LT05,41,32,1996,8,18,231,553,553,0,553,0,6.94032526016,0.399905323982,0.328523933887,0.18873283267,304.565765381,0.329850614071,0.578413248062,673.353149414,567.806945801,778.937805176,648.102722168,698.642028809,1383.23999023,219.101379395
2,Field 2,1996-09-03,LT05_041XXX_19960903,LT05,41,32,1996,9,3,247,553,553,0,553,0,0.623869776726,0.732696890831,0.343547582626,0.213028222322,300.38369751,0.738442122936,1.05274260044,1225.53833008,1109.04833984,1342.11425781,1173.37451172,1277.78808594,1383.23999023,219.101379395
2,Field 2,1996-09-19,LT05_041XXX_19960919,LT05,41,32,1996,9,19,263,553,553,553,553,493,100.0,0.0356643535197,-0.228633478284,0.511240243912,266.212554932,0.0496908910573,0.00268238782883,3.12267112732,0.0,44.2997131348,1.46330344677,5.98832893372,1383.23999023,219.101379395
2,Field 2,1997-05-01,LT05_041XXX_19970501,LT05,41,32,1997,5,1,121,553,553,553,553,0,60.2585906982,0.32957303524,0.146077737212,0.303363233805,267.891113281,0.396044135094,0.681257545948,682.728515625,590.909912109,774.586730957,658.282470703,707.214172363,1284.51538086,282.356231689
2,Field 2,1997-05-17,LT05_041XXX_19970517,LT05,41,32,1997,5,17,137,553,553,0,553,0,0.019891500473,0.785447537899,0.319868087769,0.228671714664,297.68850708,0.839751422405,1.10140585899,1103.78393555,999.66015625,1207.99182129,1050.3638916,1157.28808594,1284.51538086,282.356231689
2,Field 2,1997-06-02,LT05_041XXX_19970602,LT05,41,32,1997,6,2,153,553,553,0,553,0,0.0,0.814645588398,0.354326695204,0.231821000576,299.73538208,0.876950085163,1.10677945614,1109.16906738,1003.36151123,1215.06445312,1052.12084961,1166.30517578,1284.51538086,282.356231689
2,Field 2,1997-06-18,LT05_041XXX_19970618,LT05,41,32,1997,6,18,169,553,553,0,553,0,0.0,0.800238013268,0.334456592798,0.207070022821,300.64263916,0.816074430943,1.09395933151,1096.32128906,993.181335449,1199.54296875,1045.0489502,1147.67541504,1284.51538086,282.356231689
2,Field 2,1997-07-04,LT05_041XXX_19970704,LT05,41,32,1997,7,4,185,553,553,0,553,0,0.00361663661897,0.592166006565,0.315460056067,0.172873273492,305.297576904,0.485078424215,0.832103490829,833.900146484,741.066223145,926.782653809,806.313232422,861.535644531,1284.51538086,282.356231689
2,Field 2,1997-07-20,LT05_041XXX_19970720,LT05,41,32,1997,7,20,201,553,553,0,553,0,0.0,0.814257919788,0.349526435137,0.23179282248,301.40927124,0.877050757408,1.10309791565,1105.47961426,999.586730957,1211.46032715,1048.27307129,1162.77392578,1284.51538086,282.356231689
2,Field 2,1997-08-05,LT05_041XXX_19970805,LT05,41,32,1997,8,5,217,553,553,0,553,0,0.00361663661897,0.413053035736,0.34034794569,0.166446849704,308.265655518,0.306920289993,0.543993294239,545.16784668,454.772705078,635.700744629,524.417602539,565.948852539,1284.51538086,282.356231689
2,Field 2,1997-08-21,LT05_041XXX_19970821,LT05,41,32,1997,8,21,233,553,553,0,553,0,0.0,0.797075867653,0.343471050262,0.21260984242,300.516601562,0.801466464996,1.08749675751,1089.84484863,987.270996094,1192.49890137,1039.8223877,1139.94750977,1284.51538086,282.356231689
2,Field 2,1997-09-06,LT05_041XXX_19970906,LT05,41,32,1997,9,6,249,553,553,0,553,0,2.793851614,0.340860038996,0.308025091887,0.193604007363,305.313354492,0.264690667391,0.460832923651,461.827911377,371.553649902,552.128723145,442.100921631,481.581420898,1284.51538086,282.356231689
2,Field 2,1997-09-22,LT05_041XXX_19970922,LT05,41,32,1997,9,22,265,553,553,0,553,0,0.207956597209,0.705175161362,0.307295888662,0.167121142149,294.348968506,0.579667031765,0.944132268429,946.170776367,851.204467773,1041.19519043,913.309631348,979.090026855,1284.51538086,282.356231689
2,Field 2,1998-05-20,LT05_041XXX_19980520,LT05,41,32,1998,5,20,140,553,553,0,553,0,0.0162748638541,0.714921951294,0.310993134975,0.185509830713,294.055267334,0.648954391479,1.01024806499,890.941162109,805.68927002,976.250244141,858.059631348,923.879882812,1203.21362305,321.310211182
2,Field 2,1998-06-05,LT05_041XXX_19980605,LT05,41,32,1998,6,5,156,553,553,0,553,0,0.00542495492846,0.766699492931,0.310653448105,0.191539511085,294.810394287,0.731785416603,1.06875681877,942.540283203,854.883911133,1030.26123047,904.194641113,980.950500488,1203.21362305,321.310211182
2,Field 2,1998-06-21,LT05_041XXX_19980621,LT05,41,32,1998,6,21,172,553,553,429,553,0,6.82278490067,0.372628927231,0.327680826187,0.204774513841,305.006164551,0.322287499905,0.57064640522,503.2550354,423.470489502,583.067993164,484.539520264,521.998962402,1203.21362305,321.310211182
2,Field 2,1998-07-07,LT05_041XXX_19980707,LT05,41,32,1998,7,7,188,553,553,0,553,0,0.0,0.744820296764,0.334053725004,0.19781242311,301.777435303,0.718514800072,1.05765235424,932.747131348,845.442687988,1020.11499023,895.215698242,970.34197998,1203.21362305,321.310211182
2,Field 2,1998-08-08,LT05_041XXX_19980808,LT05,41,32,1998,8,8,220,553,553,0,553,0,0.0,0.784653306007,0.315675258636,0.209471747279,301.74786377,0.799014389515,1.09068310261,961.87713623,871.777587891,1052.04711914,918.192871094,1005.63183594,1203.21362305,321.310211182
2,Field 2,1998-08-24,LT05_041XXX_19980824,LT05,41,32,1998,8,24,236,553,553,0,553,0,0.0669077783823,0.584329366684,0.328786879778,0.179533466697,303.175445557,0.474543005228,0.817383885384,720.85357666,639.325378418,802.423706055,697.014770508,744.734313965,1203.21362305,321.310211182
2,Field 2,1998-09-09,LT05_041XXX_19980909,LT05,41,32,1998,9,9,252,553,553,553,553,143,97.6509933472,0.0743237137794,-0.135521888733,0.634981513023,269.997528076,0.104131922126,0.159282535315,140.471817017,86.6362762451,204.839477539,128.274627686,153.053268433,1203.21362305,321.310211182
2,Field 2,1998-09-25,LT05_041XXX_19980925,LT05,41,32,1998,9,25,268,553,553,553,553,51,100.0,0.0772287771106,-0.0477354377508,0.546380281448,249.481262207,0.137862101197,0.171799659729,151.51071167,90.0039749146,229.644195557,137.355300903,166.501556396,1203.21362305,321.310211182
2,Field 2,1999-05-07,LT05_041XXX_19990507,LT05,41,32,1999,5,7,127,553,553,553,553,0,14.828209877,0.413471966982,0.19847150147,0.180535390973,291.326751709,0.349151313305,0.597585201263,661.259216309,560.364624023,762.192382812,635.905944824,686.651123047,1305.28356934,198.731369019
2,Field 2,1999-05-23,LT05_041XXX_19990523,LT05,41,32,1999,5,23,143,553,553,0,553,0,0.34358048439,0.564963161945,0.295285254717,0.177893742919,303.154266357,0.476401895285,0.810945153236,897.353088379,794.802368164,999.956604004,866.944030762,927.814941406,1305.28356934,198.731369019
2,Field 2,1999-06-08,LT05_041XXX_19990608,LT05,41,32,1999,6,8,159,553,553,233,553,0,7.86437606812,0.653749465942,0.314529508352,0.208680272102,292.451629639,0.627258896828,0.963048279285,1065.66320801,958.833984375,1172.67956543,1024.78759766,1106.6081543,1305.28356934,198.731369019
2,Field 2,1999-06-24,LT05_041XXX_19990624,LT05,41,32,1999,6,24,175,553,553,553,553,0,17.783000946,0.299156010151,0.148593097925,0.149037107825,298.387512207,0.222277358174,0.369059473276,408.383575439,308.759216309,508.032531738,387.370391846,429.421325684,1305.28356934,198.731369019
2,Field 2,1999-07-02,LE07_041XXX_19990702,LE07,41,32,1999,7,2,183,553,553,0,553,0,0.00542495492846,0.347506016493,0.381325989962,0.20093126595,308.991577148,0.270618349314,0.471842586994,522.118469238,422.498291016,621.877685547,500.148498535,544.118286133,1305.28356934,198.731369019
2,Field 2,1999-07-18,LE07_041XXX_19990718,LE07,41,32,1999,7,18,199,553,553,0,553,0,0.0,0.77720117569,0.37369838357,0.202415987849,303.177642822,0.760669112206,1.07108986378,1185.21691895,1073.74353027,1296.77429199,1133.91101074,1236.60681152,1305.28356934,198.731369019
2,Field 2,1999-07-26,LT05_041XXX_19990726,LT05,41,32,1999,7,26,207,553,553,0,553,0,0.0,0.794440984726,0.348525762558,0.21301214397,302.46206665,0.804684698582,1.08736360073,1203.2244873,1089.79052734,1316.74755859,1147.61816406,1258.9197998,1305.28356934,198.731369019
2,Field 2,1999-08-03,LE07_041XXX_19990803,LE07,41,32,1999,8,3,215,553,553,0,553,0,100.0,0.188931167126,0.120482653379,0.471178144217,256.27053833,0.338637858629,0.605454385281,669.96685791,569.82421875,770.146911621,646.162231445,693.808898926,1305.28356934,198.731369019
2,Field 2,1999-08-11,LT05_041XXX_19990811,LT05,41,32,1999,8,11,223,553,553,553,553,0,100.0,0.109986238182,-0.202714458108,0.705228865147,260.101257324,0.124760255218,0.142055273056,157.191574097,57.3045463562,257.092407227,137.236297607,177.16065979,1305.28356934,198.731369019
2,Field 2,1999-08-19,LE07_041XXX_19990819,LE07,41,32,1999,8,19,231,553,553,0,553,0,0.0,0.742370188236,0.366618812084,0.188488021493,303.337799072,0.683374643326,1.02994823456,1139.69140625,1031.38391113,1248.1003418,1095.38024902,1184.07824707,1305.28356934,198.731369019
2,Field 2,1999-08-27,LT05_041XXX_19990827,LT05,41,32,1999,8,27,239,553,553,553,553,0,89.1048812866,0.105319447815,-0.264444410801,0.353058755398,245.195465088,0.199803546071,0.320691883564,354.862304688,255.272644043,454.474060059,334.268035889,375.478668213,1305.28356934,198.731369019
2,Field 2,1999-09-04,LE07_041XXX_19990904,LE07,41,32,1999,9,4,247,553,553,0,553,0,1.21338152885,0.444080322981,0.421207308769,0.19714294374,305.46963501,0.354068219662,0.630328774452,697.491699219,597.173706055,797.898376465,673.029785156,721.992797852,1305.28356934,198.731369019
2,Field 2,1999-09-12,LT05_041XXX_19990912,LT05,41,32,1999,9,12,255,553,553,0,553,0,2.18264007568,0.402186572552,0.363447219133,0.1979996562,306.012451172,0.311659127474,0.553141117096,612.079467773,512.117248535,712.07623291,589.032775879,635.160644531,1305.28356934,198.731369019
2,Field 2,1999-09-20,LE07_041XXX_19990920,LE07,41,32,1999,9,20,263,553,553,0,553,0,1.56781196594,0.513617575169,0.351076066494,0.171481624246,300.948669434,0.39798489213,0.704037904739,779.054626465,678.117370605,880.036010742,752.851196289,805.302185059,1305.28356934,198.731369019
2,Field 2,1999-09-28,LT05_041XXX_19990928,LT05,41,32,1999,9,28,271,553,553,0,553,0,0.623869776726,0.615310370922,0.309944838285,0.162595227361,293.252807617,0.470184415579,0.813202917576,899.85144043,797.687561035,1002.06732178,870.25189209,929.502929688,1305.28356934,198.731369019
2,Field 2,2000-05-01,LE07_041XXX_20000501,LE07,41,32,2000,5,1,122,553,553,0,553,0,0.019891500473,0.690768420696,0.314981371164,0.187866717577,299.06539917,0.627665519714,0.989518940449,1222.38305664,1103.6784668,1341.16516113,1178.00939941,1266.83422852,1418.78503418,183.454421997
2,Field 2,2000-05-09,LT05_041XXX_20000509,LT05,41,32,2000,5,9,130,553,553,553,553,553,100.0,0.0356012023985,-0.19208727777,0.586251497269,250.034393311,0.0270943120122,0.0,0.0,0.0,5.04065847397,0.0,0.0359863303602,1418.78503418,183.454421997
2,Field 2,2000-05-25,LT05_041XXX_20000525,LT05,41,32,2000,5,25,146,553,553,0,553,0,0.453887879848,0.697401642799,0.261147767305,0.197935000062,297.481903076,0.661460399628,1.00563287735,1242.28918457,1122.00146484,1362.65856934,1194.40856934,1290.25134277,1418.78503418,183.454421997
2,Field 2,2000-06-02,LE07_041XXX_20000602,LE07,41,32,2000,6,2,154,553,553,0,553,0,0.0,0.69455832243,0.310461044312,0.183769851923,304.299835205,0.622751235962,0.978777229786,1209.11352539,1090.41296387,1327.89099121,1164.83398438,1253.4699707,1418.78503418,183.454421997
2,Field 2,2000-06-10,LT05_041XXX_20000610,LT05,41,32,2000,6,10,162,553,553,0,553,0,13.9511756897,0.563767552376,0.220595479012,0.214234903455,285.820373535,0.571314692497,0.933523416519,1153.21008301,1036.36083984,1270.12988281,1113.24169922,1193.24890137,1418.78503418,183.454421997
2,Field 2,2000-06-18,LE07_041XXX_20000618,LE07,41,32,2000,6,18,170,553,553,440,553,0,7.36166381836,0.643976390362,0.200016647577,0.199913844466,297.94543457,0.65189743042,0.984409451485,1216.07116699,1095.78259277,1336.44018555,1168.35778809,1263.86499023,1418.78503418,183.454421997
2,Field 2,2000-06-26,LT05_041XXX_20000626,LT05,41,32,2000,6,26,178,553,553,0,553,0,0.0,0.324074149132,0.342947542667,0.212252467871,311.22442627,0.263918429613,0.458827733994,566.803955078,455.517730713,678.122741699,542.48614502,591.154296875,1418.78503418,183.454421997
2,Field 2,2000-07-04,LE07_041XXX_20000704,LE07,41,32,2000,7,4,186,553,553,0,553,0,1.37251353264,0.45493555069,0.372586190701,0.197731599212,305.663574219,0.368634015322,0.656067848206,810.460693359,698.23638916,922.73046875,782.571044922,838.395812988,1418.78503418,183.454421997
2,Field 2,2000-07-12,LT05_041XXX_20000712,LT05,41,32,2000,7,12,194,553,553,0,553,0,0.0,0.665838778019,0.324796468019,0.189829975367,306.407104492,0.591044485569,0.957281827927,1182.55957031,1065.17260742,1300.01953125,1141.2545166,1223.93762207,1418.78503418,183.454421997
2,Field 2,2000-07-20,LE07_041XXX_20000720,LE07,41,32,2000,7,20,202,553,553,0,553,0,0.0,0.782576262951,0.369025975466,0.199393704534,305.648712158,0.76034963131,1.07328116894,1325.85705566,1201.4888916,1450.31933594,1268.72961426,1383.07849121,1418.78503418,183.454421997
